scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
starter,147,3226,18,18,34,2,4,64.087,62.846,25,0.8607,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
bench,148,3226,20,20,8,0,0,69.217,67.962,25,3.1249,unknown,regular,70,29,57,64,65,63,59,66,80,65,89,76,89,79,73,69,63,79,83,57,60,87,70,59,41,75
zero,149,3226,19,19,0,0,0,67.868,66.538,44,3.2955,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,56,59,86,69,58,38,74
low,150,3226,19,19,12,1,1,68.176,66.923,25,2.6948,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,86,69,58,40,74
medium,151,3226,19,19,26,6,5,72.015,70.654,50,6.9801,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,85,60,63,90,73,62,41,78
great,152,3226,20,20,35,15,15,71.024,69.731,26,4.3158,unknown,regular,72,30,59,66,67,65,61,68,82,67,90,78,91,81,74,70,64,81,85,59,62,89,72,61,42,77
starter,153,3226,19,19,34,2,4,65.867,64.538,44,2.8089,unknown,regular,67,25,54,60,62,60,56,63,77,62,85,73,86,76,69,65,60,75,79,53,57,84,66,56,36,72
bench,154,3226,19,19,8,0,0,66.087,64.846,25,0.5769,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,38,72
zero,155,3226,18,18,0,0,0,67.087,65.846,25,1.2713,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
low,156,3226,20,20,12,1,1,70.087,68.846,25,2.365,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,42,76
medium,157,3226,19,19,26,6,5,64.596,63.269,38,2.3803,unknown,regular,65,24,53,59,61,59,54,62,76,61,84,72,85,74,68,64,58,73,78,52,56,83,65,54,35,70
great,158,3226,20,20,35,15,15,68.087,66.769,50,4.0355,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,38,74
starter,159,3226,19,19,34,2,4,67.087,65.846,25,2.0941,regular,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
bench,160,3226,19,19,8,0,0,64.087,62.846,25,0.5571,decliner,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
zero,161,3226,19,19,0,0,0,70.087,68.846,25,0.9791,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,42,76
low,162,3226,20,20,12,1,1,64.176,62.923,25,2.0071,early_peak,regular,65,24,52,59,60,58,54,61,75,60,83,71,84,74,68,64,58,74,78,52,55,82,65,54,36,70
medium,163,3226,18,18,26,6,5,72.176,70.808,50,7.9015,unknown,regular,73,32,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,41,78
great,164,3226,19,19,35,15,15,70.061,68.731,48,4.4219,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,74,69,64,79,84,58,61,88,71,60,40,76
starter,165,3226,20,20,34,2,4,70.087,68.846,25,2.1859,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,42,76
bench,166,3226,18,18,8,0,0,64.087,62.846,25,1.1603,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
zero,167,3226,20,20,0,0,0,63.087,61.846,25,0.708,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
low,168,3226,18,18,12,1,1,67.087,65.769,50,3.5159,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,37,73
medium,169,3226,19,19,26,6,5,68.713,67.346,50,4.4356,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,76,89,78,72,68,62,78,82,56,60,87,69,58,38,75
great,170,3226,18,18,35,15,15,68.078,66.654,70,5.8009,unknown,jokester,69,27,56,63,64,62,58,65,79,64,88,75,88,78,71,68,61,77,81,56,59,87,69,58,36,74
starter,171,3226,19,19,34,2,4,66.713,65.346,50,4.2392,unknown,regular,67,26,55,61,63,61,57,64,78,63,86,73,87,77,70,66,60,76,80,54,58,85,67,56,36,73
bench,172,3226,20,20,8,0,0,65.867,64.538,44,2.7579,unknown,regular,67,25,54,60,62,60,56,63,77,62,85,73,86,76,69,65,59,75,79,54,57,84,66,56,36,72
zero,173,3226,19,19,0,0,0,66.591,65.385,19,0.5109,unknown,sharpie,68,25,53,59,61,59,57,64,78,63,86,74,87,77,71,66,61,77,81,55,56,85,68,57,39,73
low,174,3226,19,19,12,1,1,69.087,67.846,25,0.9189,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,41,75
medium,175,3226,18,18,26,6,5,65.087,63.846,25,0.8637,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,37,71
great,176,3226,19,19,35,15,15,70.175,68.808,51,6.5732,unknown,regular,71,30,58,65,67,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
starter,177,3226,20,20,34,2,4,70.956,69.538,54,7.5319,unknown,regular,71,30,59,66,68,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,39,77
bench,178,3226,19,19,8,0,0,69.217,67.962,25,3.1715,unknown,regular,70,29,57,64,65,63,59,67,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,41,75
zero,179,3226,20,20,0,0,0,68.685,67.385,40,3.4188,unknown,sharpie,69,27,55,61,63,61,59,66,80,65,88,76,89,79,74,72,64,80,82,56,58,87,69,58,39,75
low,180,3226,20,20,12,1,1,65.087,63.769,50,3.1159,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,35,71
medium,181,3226,19,19,26,6,5,66.176,64.846,50,3.6776,unknown,regular,67,26,54,61,62,60,56,63,77,62,85,73,86,76,70,66,60,76,80,54,57,84,67,56,36,72
great,182,3226,20,20,35,15,15,67.753,66.385,50,4.4249,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,55,59,86,68,57,37,74
starter,183,3226,18,18,34,2,4,68.087,66.846,25,1.0665,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
bench,184,3226,20,20,8,0,0,68.944,67.692,22,0.651,unknown,regular,70,27,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,78,82,57,60,87,70,59,41,75
zero,185,3226,20,20,0,0,0,69.087,67.846,25,2.5879,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,41,75
low,186,3226,18,18,12,1,1,66.217,64.962,25,2.3577,unknown,regular,67,26,54,61,62,60,56,63,77,62,85,73,86,76,70,66,60,76,80,54,58,84,67,56,38,72
medium,187,3226,18,18,26,6,5,69.631,68.154,75,7.6415,unknown,regular,70,29,58,64,66,64,60,67,81,65,89,77,89,79,73,69,63,79,83,57,61,88,70,59,36,76
great,188,3226,19,19,35,15,15,68.087,66.846,25,1.3746,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
starter,189,3226,19,19,34,2,4,70.906,69.538,50,6.2172,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,40,77
bench,190,3226,19,19,8,0,0,68.868,67.538,44,3.6593,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,57,60,87,70,59,39,75
zero,191,3226,20,20,0,0,0,65.087,63.846,25,1.7747,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,37,71
low,192,3226,20,20,12,1,1,70.087,68.846,25,2.1715,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,42,76
medium,193,3226,18,18,26,6,5,63.087,61.846,25,1.1707,late_bloomer,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
great,194,3226,20,20,35,15,15,69.406,67.962,68,6.3359,unknown,regular,70,28,58,64,66,64,59,67,81,65,88,77,90,79,73,69,62,78,82,57,61,88,70,59,37,75
starter,195,3226,20,20,34,2,4,68.087,66.846,25,2.0933,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
bench,196,3226,20,20,8,0,0,68.722,67.462,18,0.5551,unknown,regular,69,27,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,77,81,57,60,87,69,59,41,75
zero,197,3226,20,20,0,0,0,70.087,68.846,25,1.303,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,42,76
low,198,3226,19,19,12,1,1,67.978,66.654,47,3.487,unknown,regular,69,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,78,82,56,59,86,69,58,38,74
medium,199,3226,20,20,26,6,5,64.087,62.846,25,0.9492,decliner,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
great,200,3226,19,19,35,15,15,72.052,70.692,50,7.1396,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
zero,201,3226,21,21,0,0,0,70.087,68.808,25,1.9683,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
low,202,3226,21,21,12,1,1,65.087,63.808,25,0.6766,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,36,71
medium,203,3226,21,21,26,6,5,67.753,66.308,50,3.8123,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,55,59,86,68,57,35,74
great,204,3226,19,19,35,15,15,68.629,67.192,50,4.1306,unknown,regular,69,28,56,63,65,63,58,66,80,65,88,75,89,79,72,68,62,78,82,56,60,87,69,59,36,74
starter,205,3226,19,19,34,2,4,68.087,66.808,25,1.6411,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
bench,206,3226,21,21,8,0,0,67.259,65.962,25,2.3887,unknown,regular,68,27,56,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,59,85,68,57,38,73
zero,207,3226,19,19,0,0,0,66.166,64.808,25,2.3943,unknown,regular,66,25,54,61,63,61,56,64,78,62,85,73,87,76,69,66,59,75,79,54,57,84,67,56,36,72
low,208,3226,20,20,12,1,1,70.146,68.808,25,3.4614,unknown,regular,71,29,58,65,66,65,60,67,81,66,89,77,90,80,74,70,64,79,84,58,61,88,71,60,40,76
medium,209,3226,21,21,26,6,5,71.132,69.846,25,3.4635,unknown,regular,72,31,59,66,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,42,77
great,210,3226,19,19,35,15,15,71.677,70.269,35,5.004,unknown,regular,72,31,60,67,68,66,61,69,83,67,91,79,92,81,75,71,65,81,85,59,63,90,72,61,40,78
starter,211,3226,21,21,34,2,4,66.67,65.385,29,2.0922,unknown,sharpie,67,26,54,60,62,60,56,63,77,62,85,73,86,76,73,70,64,79,80,54,57,84,67,56,37,72
bench,212,3226,21,21,8,0,0,67.259,65.846,50,3.6007,unknown,regular,68,27,56,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,86,68,57,35,73
zero,213,3226,19,19,0,0,0,67.981,66.692,24,0.5672,unknown,regular,69,26,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,77,82,56,59,86,69,58,39,74
low,214,3226,20,20,12,1,1,68.218,66.923,25,2.5168,unknown,regular,69,28,56,63,65,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,86,69,58,39,74
medium,215,3226,20,20,26,6,5,69.087,67.808,25,0.9389,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,40,75
great,216,3226,19,19,35,15,15,65.552,64.231,25,2.0682,unknown,regular,66,25,54,60,62,60,55,63,77,61,85,72,86,75,69,65,59,75,79,53,57,84,66,55,36,71
starter,217,3226,20,20,34,2,4,70.098,68.769,29,3.6525,unknown,sharpie,70,29,56,62,64,62,60,67,81,66,89,77,90,80,77,74,67,83,83,58,59,88,71,60,39,76
bench,218,3226,19,19,8,0,0,68.713,67.423,29,2.4887,unknown,sharpie,69,28,56,62,64,62,58,65,79,64,87,75,88,78,76,73,65,81,82,56,59,86,69,58,39,74
zero,219,3226,19,19,0,0,0,69.087,67.808,25,0.9333,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,40,75
low,220,3226,20,20,12,1,1,71.468,70.154,25,3.7126,unknown,regular,72,31,60,66,68,65,61,69,82,67,91,78,92,81,75,71,65,81,85,59,63,90,72,61,42,77
medium,221,3226,19,19,26,6,5,73.979,72.577,25,8.1886,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,68,83,88,62,65,92,75,64,42,80
great,222,3226,21,21,35,15,15,72.386,71.0,30,5.8524,unknown,regular,73,32,61,67,69,67,62,70,83,68,91,79,92,82,76,72,66,82,86,60,63,91,73,62,41,78
starter,223,3226,19,19,34,2,4,70.795,69.346,49,4.8207,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,72,61,38,77
bench,224,3226,20,20,8,0,0,70.087,68.808,25,1.3149,regular,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
zero,225,3226,20,20,0,0,0,68.302,66.885,50,3.8483,unknown,regular,69,28,56,63,65,63,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,87,69,58,36,74
low,226,3226,21,21,12,1,1,68.638,67.231,39,3.4556,unknown,regular,69,27,57,63,65,63,59,66,80,65,88,75,89,78,72,68,62,78,82,56,60,87,69,58,37,75
medium,227,3226,20,20,26,6,5,73.632,72.154,50,8.2842,unknown,regular,74,33,62,68,70,68,63,71,85,70,93,80,94,84,77,73,67,83,87,61,65,92,74,63,40,79
great,228,3226,21,21,35,15,15,70.147,68.808,25,3.2287,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,79,84,58,61,89,71,60,40,76
starter,229,3226,19,19,34,2,4,69.718,68.192,51,6.2672,unknown,regular,70,29,58,65,66,64,59,67,81,65,89,77,90,80,73,69,63,79,83,57,61,88,70,59,35,76
bench,230,3226,20,20,8,0,0,70.029,68.654,27,3.8778,unknown,regular,71,29,58,65,67,64,60,67,81,66,89,77,90,80,73,69,64,79,84,57,61,88,71,60,39,76
zero,231,3226,19,19,0,0,0,64.087,62.808,25,0.789,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,35,70
low,232,3226,20,20,12,1,1,66.087,64.808,25,1.0496,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,37,72
medium,233,3226,20,20,26,6,5,72.45,70.885,62,7.9754,unknown,sharpie,72,31,58,64,66,64,62,69,83,68,91,78,92,81,80,87,70,86,85,59,61,90,72,61,36,77
great,234,3226,20,20,35,15,15,71.942,70.5,48,5.6411,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,86,60,63,90,73,62,39,78
starter,235,3226,21,21,34,2,4,69.919,68.423,50,5.5243,unknown,regular,70,29,58,65,66,64,60,67,81,66,89,77,90,80,73,70,63,79,83,57,61,88,71,60,36,76
bench,236,3226,20,20,8,0,0,68.087,66.808,25,0.8331,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
zero,237,3226,19,19,0,0,0,64.087,62.808,25,1.3276,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,35,70
low,238,3226,21,21,12,1,1,68.087,66.808,25,0.9509,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
medium,239,3226,21,21,26,6,5,66.087,64.808,25,1.025,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,37,72
great,240,3226,21,21,35,15,15,67.753,66.308,50,3.8787,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,55,59,86,68,57,35,74
starter,241,3226,20,20,34,2,4,70.234,68.808,47,4.5146,unknown,regular,71,29,58,65,66,65,60,68,82,66,89,77,90,80,74,70,63,79,84,58,62,88,71,60,38,76
bench,242,3226,19,19,8,0,0,70.132,68.846,25,2.8847,unknown,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
zero,243,3226,20,20,0,0,0,68.087,66.808,25,1.9472,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
low,244,3226,21,21,12,1,1,66.54,65.231,17,0.4305,decliner,regular,67,24,55,61,63,61,57,64,78,63,86,74,87,77,69,66,59,74,79,54,58,85,67,57,38,73
medium,245,3226,19,19,26,6,5,71.327,70.038,26,1.947,unknown,sharpie,72,31,59,65,67,65,61,68,82,67,90,78,91,81,76,73,66,82,85,59,62,89,72,61,42,77
great,246,3226,20,20,35,15,15,68.689,67.115,49,3.8185,unknown,genetic_freak,68,27,62,69,70,68,57,65,79,63,87,75,88,78,69,65,59,75,81,55,65,86,68,57,35,74
starter,247,3226,19,19,34,2,4,65.087,63.808,25,0.9176,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,36,71
bench,248,3226,21,21,8,0,0,70.217,68.923,25,3.1101,unknown,regular,71,30,58,65,66,64,60,67,81,66,90,77,90,80,74,70,64,80,84,58,61,88,71,60,41,76
zero,249,3226,20,20,0,0,0,68.914,67.538,26,3.2955,unknown,regular,69,28,57,64,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,57,60,87,70,59,38,75
low,250,3226,20,20,12,1,1,69.176,67.885,25,2.6863,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,40,75
medium,251,3226,20,20,26,6,5,73.517,72.077,37,7.3911,unknown,regular,74,32,62,68,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
great,252,3226,21,21,35,15,15,72.024,70.692,25,4.7132,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,75,71,65,82,86,60,63,90,73,62,42,78
starter,253,3226,20,20,34,2,4,66.955,65.577,27,2.7643,unknown,regular,68,26,55,62,63,61,57,64,78,63,86,74,87,77,70,67,61,76,80,54,58,85,67,57,36,73
bench,254,3226,20,20,8,0,0,67.052,65.769,24,0.5778,unknown,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,38,73
zero,255,3226,19,19,0,0,0,68.087,66.808,25,1.2713,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
low,256,3226,21,21,12,1,1,71.087,69.808,25,2.3218,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,42,77
medium,257,3226,20,20,26,6,5,65.768,64.385,29,2.4651,unknown,regular,66,25,54,61,63,60,56,63,77,62,85,73,86,75,69,66,59,74,79,53,57,84,66,55,35,71
great,258,3226,21,21,35,15,15,69.868,68.462,44,4.1366,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,58,61,88,71,60,38,76
starter,259,3226,20,20,34,2,4,68.087,66.808,25,2.0598,regular,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,39,74
bench,260,3226,20,20,8,0,0,65.087,63.808,25,0.559,decliner,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,36,71
zero,261,3226,20,20,0,0,0,71.052,69.769,24,0.9791,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,42,77
low,262,3226,21,21,12,1,1,65.176,63.885,25,2.021,early_peak,regular,66,25,53,60,61,59,55,62,76,61,84,72,85,75,69,65,59,75,79,53,56,83,66,55,36,71
medium,263,3226,19,19,26,6,5,73.943,72.5,44,8.4736,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,68,83,87,62,65,92,75,64,41,80
great,264,3226,20,20,35,15,15,71.398,70.0,33,4.9155,unknown,regular,72,30,59,66,68,66,61,69,83,67,91,78,91,81,75,71,65,80,85,59,63,90,72,61,40,77
starter,265,3226,21,21,34,2,4,71.087,69.808,25,2.1623,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,42,77
bench,266,3226,19,19,8,0,0,65.087,63.808,25,1.1625,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,36,71
zero,267,3226,21,21,0,0,0,64.087,62.808,25,0.708,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,35,70
low,268,3226,19,19,12,1,1,68.791,67.385,42,3.5454,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,56,60,87,70,58,37,75
medium,269,3226,20,20,26,6,5,70.713,69.269,50,4.7026,unknown,regular,71,30,59,65,67,65,61,68,82,67,90,78,91,80,74,70,64,80,84,58,62,89,71,60,38,77
great,270,3226,19,19,35,15,15,70.078,68.577,50,5.5422,unknown,jokester,71,29,58,65,66,64,60,67,81,66,90,77,90,80,73,70,63,79,83,58,61,89,71,60,36,76
starter,271,3226,20,20,34,2,4,68.713,67.269,50,4.1366,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,75,89,79,72,68,62,78,82,56,60,87,69,58,36,75
bench,272,3226,21,21,8,0,0,66.913,65.538,26,2.7539,unknown,regular,68,26,55,62,63,61,57,64,78,63,86,74,87,77,70,66,60,76,80,55,58,85,67,57,36,73
zero,273,3226,20,20,0,0,0,67.269,66.038,17,0.5109,unknown,sharpie,68,25,53,59,61,59,58,65,79,64,87,75,88,78,72,67,62,78,81,56,56,86,69,58,39,74
low,274,3226,20,20,12,1,1,70.087,68.808,25,0.9165,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
medium,275,3226,19,19,26,6,5,66.087,64.808,25,0.861,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,37,72
great,276,3226,20,20,35,15,15,72.175,70.731,50,6.5987,unknown,regular,73,32,60,67,69,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
starter,277,3226,21,21,34,2,4,72.956,71.462,50,7.7456,unknown,regular,73,32,61,68,70,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,39,79
bench,278,3226,20,20,8,0,0,70.217,68.923,25,3.1568,unknown,regular,71,30,58,65,66,64,60,68,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,41,76
zero,279,3226,21,21,0,0,0,69.838,68.5,29,3.4188,unknown,sharpie,70,28,56,62,64,62,60,67,81,66,89,77,90,80,76,74,66,82,83,57,59,88,70,59,39,76
low,280,3226,21,21,12,1,1,66.979,65.577,47,3.1247,unknown,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,76,80,55,58,85,68,57,35,73
medium,281,3226,20,20,26,6,5,68.141,66.731,49,3.8009,unknown,regular,69,27,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,86,69,58,36,74
great,282,3226,21,21,35,15,15,69.753,68.308,50,4.705,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,57,61,88,70,59,37,76
starter,283,3226,19,19,34,2,4,69.087,67.808,25,1.1594,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,40,75
bench,284,3226,21,21,8,0,0,69.762,68.462,20,0.6453,unknown,regular,70,27,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,78,83,58,61,88,71,60,41,76
zero,285,3226,21,21,0,0,0,70.087,68.808,25,2.5879,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
low,286,3226,19,19,12,1,1,67.217,65.923,25,2.3618,unknown,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,59,85,68,57,38,73
medium,287,3226,19,19,26,6,5,71.631,70.077,50,7.552,unknown,regular,72,31,60,66,68,66,62,69,83,67,91,79,91,81,75,71,65,81,85,59,63,90,72,61,36,78
great,288,3226,20,20,35,15,15,69.087,67.808,25,1.4726,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,40,75
starter,289,3226,20,20,34,2,4,72.602,71.154,42,6.1246,unknown,regular,73,31,61,67,69,67,63,70,84,68,92,79,93,83,76,72,66,81,86,60,64,91,73,62,40,79
bench,290,3226,20,20,8,0,0,69.868,68.5,25,3.6651,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,58,61,88,71,60,39,76
zero,291,3226,21,21,0,0,0,66.087,64.808,25,1.7747,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,37,72
low,292,3226,21,21,12,1,1,71.087,69.808,25,2.1684,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,42,77
medium,293,3226,19,19,26,6,5,64.087,62.808,25,1.1269,late_bloomer,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,35,70
great,294,3226,21,21,35,15,15,71.406,69.885,50,6.2928,unknown,regular,72,30,60,66,68,66,61,69,83,67,90,79,92,81,75,71,64,80,84,59,63,90,72,61,37,77
starter,295,3226,21,21,34,2,4,69.087,67.808,25,2.1605,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,40,75
