overall,id,player_name,position_name,registered_position,age,nationality,height,weight,club_id,attack,defense,balance,stamina,top_speed,acceleration,technique,mentality,team_work,consistency
84,633,Isaksson,Unknown,0,25,Sweden,199,88,1,35,85,84,63,65,68,50,70,73,5
84,701,Voronin,Unknown,11,27,Ukraine,179,75,25,82,53,72,85,82,86,83,78,70,6
84,712,Vorobei,Unknown,12,27,Ukraine,178,70,21,77,45,80,81,85,88,82,72,73,5
84,767,Douala,Unknown,10,28,Cameroon,176,75,32,76,42,75,80,90,90,78,66,65,4
84,805,Dindane,Unknown,12,25,Cote d'Ivoire,174,76,109,79,42,82,83,86,88,80,70,73,4
84,839,Aghahowa,Unknown,12,24,Nigeria,178,77,21,79,33,76,84,92,90,80,67,66,4
84,851,Obinna,Unknown,12,19,Nigeria,182,80,87,72,29,75,77,94,93,80,64,63,3
84,859,Buckley,Unknown,10,28,South Africa,177,78,141,79,59,76,84,84,87,78,68,70,5
84,861,Zuma,Unknown,11,30,South Africa,180,68,113,78,34,76,75,85,87,90,67,66,4
84,901,Trabelsi,Unknown,4,29,Tunisia,179,81,74,74,68,82,90,85,83,76,68,80,6
84,990,Keller,Unknown,0,36,United States,188,86,11,30,85,85,56,62,68,45,78,70,6
84,1027,Coloccini,Unknown,3,24,Argentina,183,78,119,63,84,85,82,73,69,74,72,72,6
84,1042,Zé Roberto,Unknown,8,32,Brazil,172,72,34,83,69,71,86,84,82,90,72,91,8
84,1047,Júlio César,Unknown,0,27,Brazil,186,79,79,35,87,83,62,70,70,51,70,70,5
84,1108,De La Cruz,Unknown,4,31,Ecuador,174,74,72,75,63,84,88,82,85,81,72,69,5
84,1172,Pizarro,Unknown,12,28,Peru,184,84,5,87,46,85,86,80,80,83,70,80,7
84,1175,Lugano,Unknown,2,25,Uruguay,188,88,96,56,83,85,84,76,74,76,79,75,5
84,1254,Al-Deayea,Unknown,0,34,Saudi Arabia,189,75,141,35,83,78,56,69,72,45,75,63,6
84,1314,Moore,Unknown,2,25,England,183,82,141,68,98,81,86,76,74,78,95,95,7
84,1318,Ball,Unknown,9,21,England,170,64,141,85,55,66,86,84,81,90,74,83,7
84,1322,Hurst,Unknown,12,24,England,183,80,141,95,55,85,85,80,79,72,80,85,7
84,1338,Bossis,Unknown,3,29,France,182,80,141,68,92,88,86,80,78,73,82,77,6
84,1364,Breitner,Unknown,7,23,Germany,176,73,141,84,52,80,90,79,78,82,85,93,7
84,1390,Rossi,Unknown,12,25,Italy,174,66,141,93,35,72,85,83,84,84,75,80,6
84,1397,Rivera,Unknown,9,26,Italy,175,66,141,85,35,64,70,74,72,97,75,90,7
84,1407,Suurbier,Unknown,6,29,Netherlands,181,80,141,80,55,69,88,87,86,75,74,85,5
84,1409,Van Hanegem,Unknown,5,30,Netherlands,181,78,141,77,65,83,85,68,71,92,78,87,8
84,1422,Vanenburg,Unknown,8,24,Netherlands,174,68,141,82,60,66,83,83,85,85,75,85,7
84,1427,Pumpido,Unknown,0,28,Argentina,182,80,141,30,92,78,68,75,71,47,72,73,5
84,1445,Ardiles,Unknown,7,25,Argentina,168,62,141,83,62,69,90,76,75,92,82,95,8
84,1450,Felix,Unknown,0,33,Brazil,176,72,141,40,85,83,58,65,66,53,77,70,5
84,1459,Jairzinho,Unknown,9,26,Brazil,173,76,141,88,35,78,82,83,84,88,72,65,5
84,1473,Lehmann,Unknown,0,36,Germany,190,87,40,35,89,87,60,63,65,40,70,70,4
84,1552,Hasselbaink,Unknown,12,34,Netherlands,178,85,5,87,38,86,78,83,85,78,73,71,5
84,1583,Wright,Unknown,0,28,England,187,85,90,30,85,88,62,62,67,50,76,70,5
84,1607,John,Unknown,12,21,Netherlands,182,86,45,76,40,85,83,83,82,83,72,73,4
84,1645,Weaver,Unknown,0,27,England,191,85,73,35,78,85,58,70,66,51,65,70,5
84,1654,Vassell,Unknown,12,26,England,170,76,74,80,40,83,83,90,85,84,69,75,5
84,1655,Andy Cole,Unknown,12,35,England,180,75,34,87,36,84,78,83,81,83,66,78,6
84,1663,Scholes,Unknown,7,31,England,170,74,33,84,60,78,88,80,82,83,72,92,8
84,1710,Dyer,Unknown,7,27,England,173,64,44,77,48,75,86,88,89,85,75,72,4
84,1791,Davids,Unknown,7,33,Netherlands,169,68,33,72,72,80,93,85,86,85,80,80,6
84,1805,Routledge,Unknown,10,21,England,170,64,45,75,48,66,82,86,85,82,69,76,3
84,1807,Mido,Unknown,12,23,Egypt,190,81,53,80,38,80,87,85,81,90,58,60,5
84,1915,Yohann Pelé,Unknown,0,23,France,196,89,107,30,83,86,56,61,63,50,78,74,5
84,2119,Grégorini,Unknown,0,27,France,194,90,108,30,83,85,60,65,69,53,78,76,5
84,2307,Penneteau,Unknown,0,25,France,185,78,115,30,83,86,63,68,75,58,70,72,4
84,2448,Frey,Unknown,0,26,France,189,83,8,30,84,82,65,69,76,46,76,70,5
84,2469,Javier Zanetti,Unknown,4,33,Argentina,178,75,63,74,66,86,93,85,83,80,82,85,5
84,2470,Dejan Stankovic,Unknown,9,28,Serbia and Montenegro,181,75,130,81,58,80,90,83,84,83,78,88,6
84,2476,M. González,Unknown,8,25,Argentina,175,75,63,75,48,77,83,83,88,79,67,65,4
84,2508,C. Lucarelli,Unknown,12,31,Italy,188,85,38,89,37,88,82,78,78,84,91,78,6
84,2521,Storari,Unknown,0,29,Italy,187,76,24,30,84,79,62,73,77,52,72,70,5
84,2586,Morfeo,Unknown,9,30,Italy,170,67,99,82,36,73,80,82,78,90,75,75,6
84,2627,Vucinic,Unknown,12,23,Serbia and Montenegro,186,76,79,84,42,83,84,84,85,83,68,75,5
84,2637,Montella,Unknown,12,32,Italy,172,71,79,90,33,70,86,85,88,88,74,85,6
84,2664,Manninger,Unknown,0,29,Austria,188,83,95,30,85,83,60,66,68,50,70,70,5
84,2919,Sikora,Unknown,10,28,Netherlands,172,64,136,77,41,73,78,86,87,84,72,68,5
84,3121,Etxeberria,Unknown,11,29,Spain,177,73,138,83,50,77,90,85,87,82,76,82,6
84,3203,Munúa,Unknown,0,28,Uruguay,188,87,119,30,84,84,58,68,66,52,74,65,4
84,3303,Cavallero,Unknown,0,32,Argentina,184,82,75,30,85,85,63,66,69,58,78,77,6
84,3310,Robert,Unknown,8,31,France,176,69,61,78,40,75,76,88,82,83,70,62,3
84,3369,Ibagaza,Unknown,9,29,Argentina,166,65,69,80,53,71,76,83,86,86,67,76,6
84,3399,Munitis,Unknown,11,31,Spain,167,70,139,82,55,75,84,83,90,80,78,72,5
84,3443,Escudé,Unknown,3,27,France,184,76,47,65,82,81,85,73,72,80,75,82,6
84,3465,Baraja,Unknown,5,31,Spain,180,75,89,75,71,84,87,75,76,84,80,87,5
84,3499,César Sánchez,Unknown,0,35,Spain,185,82,118,30,85,80,60,67,69,45,72,73,5
84,3508,D. Milito,Unknown,12,27,Argentina,181,78,118,83,50,80,84,85,84,84,80,80,5
84,3595,Deisler,Unknown,9,26,Germany,182,78,5,82,49,80,77,81,80,90,71,77,6
84,3656,Tudor,Unknown,3,28,Croatia,193,90,14,62,82,90,79,71,67,76,74,72,5
84,3934,Rogerio Ceni,Unknown,0,33,Brazil,188,85,121,50,83,84,65,73,72,71,80,73,6
84,4069,Weidenfeller,Unknown,0,25,Germany,188,85,66,30,84,83,63,67,70,51,67,70,5
84,4100,Insua,Unknown,9,26,Argentina,179,73,11,80,53,73,78,80,84,85,72,67,4
84,4224,Trochowski,Unknown,9,21,Germany,168,68,13,75,46,70,77,86,84,83,70,70,5
84,4230,Enke,Unknown,0,28,Germany,185,78,84,30,83,82,65,67,70,50,65,71,4
84,4282,Lincoln,Unknown,9,27,Brazil,177,71,52,78,49,75,81,81,84,89,69,75,6
84,4295,Heinen,Unknown,0,35,Germany,188,84,49,30,82,87,56,64,66,49,75,76,6
84,4345,Wiese,Unknown,0,24,Germany,193,91,27,35,83,83,60,66,63,50,78,78,6
84,4347,Naldo,Unknown,3,24,Brazil,195,89,74,62,79,88,85,75,75,72,75,78,5
84,4349,Wome,Unknown,4,27,Cameroon,180,80,27,74,58,78,84,86,81,77,72,72,4
84,4439,Neymar Jr.,Unknown,10,16,Brazil,175,66,141,75,28,66,73,83,86,90,66,62,7
84,4453,A. Guardado,Unknown,8,21,Mexico,167,63,141,72,53,68,83,82,90,80,63,65,7
84,4502,Puskas,Unknown,12,27,Hungary,172,75,141,98,38,80,85,75,77,89,85,80,6
84,4529,Luis Enrique,Unknown,8,36,Spain,180,73,141,83,72,78,87,86,84,82,96,89,7
84,4539,Preben Larsen,Unknown,12,28,Denmark,183,73,141,90,37,88,83,85,80,78,78,77,6
84,4546,Beguiristain,Unknown,10,26,Spain,170,70,141,83,50,71,75,85,82,84,83,85,6
84,4554,Veron,Unknown,9,31,Argentina,186,80,55,79,61,83,83,75,74,93,69,86,8
84,4556,Matthews,Unknown,10,35,England,177,74,141,88,40,72,74,75,92,95,90,57,6
84,4559,Luis Suárez,Unknown,5,30,Spain,172,70,141,80,65,78,83,80,83,92,78,90,8
84,4561,Ruben Sosa,Unknown,12,27,Uruguay,172,72,141,90,36,73,78,83,82,85,80,78,6
84,4592,Denilson,Unknown,10,29,Brazil,177,65,34,76,34,71,73,83,85,89,68,60,3
83,91,Balaban,Unknown,12,28,Croatia,187,78,4,80,44,81,83,82,82,83,70,83,5
83,97,Jankulovski,Unknown,8,29,Czech Republic,184,76,135,77,60,76,86,83,80,84,72,89,6
83,99,Poborský,Unknown,8,34,Czech Republic,174,73,61,82,45,72,82,83,84,83,78,83,7
83,112,Sionko,Unknown,10,29,Czech Republic,178,72,9,77,46,74,85,88,85,80,69,76,5
83,151,Carson,Unknown,0,21,England,191,81,48,30,83,86,61,68,68,55,65,65,4
83,155,Carrick,Unknown,5,25,England,182,74,37,74,69,78,80,81,77,80,68,72,7
83,158,Lennon,Unknown,8,19,England,173,63,53,74,45,72,78,88,88,83,68,70,5
83,161,Walcott,Unknown,10,17,England,170,68,40,74,46,78,74,89,92,80,65,68,5
83,162,Jääskeläinen,Unknown,0,31,Finland,191,80,56,30,81,81,65,71,74,56,72,70,3
83,192,Wiltord,Unknown,11,32,France,173,72,5,84,43,78,82,85,87,80,72,79,6
83,199,Silvestre,Unknown,3,29,France,183,83,33,72,80,85,85,85,82,75,66,70,4
83,217,Klose,Unknown,12,28,Germany,182,81,27,88,47,80,86,81,85,82,71,80,6
83,227,Asamoah,Unknown,11,28,Germany,180,85,52,79,56,84,86,88,84,76,69,67,5
83,237,Karagounis,Unknown,9,29,Greece,176,74,70,74,62,72,86,80,82,84,70,70,5
83,278,Dunne,Unknown,3,27,Ireland,188,92,74,58,82,88,78,67,69,66,78,78,4
83,303,Zambrotta,Unknown,4,29,Italy,181,76,61,79,74,82,95,85,78,83,83,90,6
83,308,Totti,Unknown,11,30,Italy,180,82,38,92,35,84,80,76,78,94,76,82,7
83,309,Toni,Unknown,12,29,Italy,193,88,8,91,41,92,82,76,73,86,72,76,6
83,320,Del Piero,Unknown,11,31,Italy,173,73,41,91,46,75,79,77,78,93,77,81,6
83,321,Iaquinta,Unknown,12,26,Italy,189,79,38,82,42,88,86,84,75,82,75,75,5
83,351,Van Bommel,Unknown,7,29,Netherlands,187,84,5,78,66,86,87,76,75,86,85,86,7
83,358,Stekelenburg,Unknown,0,24,Netherlands,194,92,14,30,83,85,64,67,69,55,67,70,4
83,365,van der Vaart,Unknown,9,23,Netherlands,175,70,13,85,53,77,80,75,76,90,77,80,6
83,403,E. Johnsen,Unknown,0,26,Norway,188,86,86,30,78,83,59,66,67,58,72,69,5
83,415,Boruc,Unknown,0,26,Poland,192,85,46,30,82,86,62,65,64,48,69,74,5
83,440,R. Carvalho,Unknown,3,28,Portugal,183,79,35,65,93,81,84,76,75,75,93,80,6
83,447,Figo,Unknown,8,33,Portugal,180,75,63,85,55,79,77,77,79,90,85,85,7
83,448,Pauleta,Unknown,12,33,Portugal,180,78,61,88,41,82,82,80,79,85,74,77,7
83,457,Simão,Unknown,10,26,Portugal,170,64,70,80,56,71,82,83,85,86,73,75,5
83,461,Lobont,Unknown,0,28,Romania,184,78,141,30,85,78,62,66,67,54,75,66,5
83,463,Chivu,Unknown,3,26,Romania,184,83,79,72,86,82,87,82,81,83,80,80,7
83,495,Ovchinnikov,Unknown,0,35,Russia,188,90,34,30,85,89,64,63,66,44,77,78,5
83,530,Jevric,Unknown,0,32,Serbia and Montenegro,187,86,141,30,83,86,56,65,67,55,68,76,5
83,553,Contofalsky,Unknown,0,28,Slovakia,191,90,141,30,78,88,63,66,67,44,71,74,4
83,611,Reina,Unknown,0,24,Spain,188,92,44,30,86,80,65,64,67,49,75,66,5
83,618,Iniesta,Unknown,7,22,Spain,170,65,33,78,62,68,86,81,82,86,71,79,7
83,641,Källström,Unknown,9,24,Sweden,187,84,6,77,59,77,78,83,80,84,68,72,5
83,645,Zuberbühler,Unknown,0,35,Switzerland,197,98,141,30,84,92,58,67,64,47,73,73,5
83,651,Barnetta,Unknown,9,21,Switzerland,176,62,25,77,45,72,78,84,87,81,70,74,5
83,655,Frei,Unknown,12,27,Switzerland,180,73,66,84,35,78,77,82,87,84,69,75,5
83,675,Tuncay,Unknown,12,24,Turkey,182,70,96,80,44,78,83,80,85,84,70,75,5
83,677,Halil Altintop,Unknown,12,23,Turkey,186,82,52,80,37,84,82,80,83,84,71,70,7
83,721,Simon Davies,Unknown,8,27,Wales,175,72,90,77,62,72,85,82,85,86,71,75,6
83,724,Bellamy,Unknown,12,27,Wales,175,69,44,81,43,73,87,88,93,74,62,73,5
83,763,Geremi,Unknown,8,27,Cameroon,180,78,35,72,62,81,86,86,84,80,73,76,5
83,786,Eboue,Unknown,4,23,Cote d'Ivoire,178,69,40,70,66,77,87,86,83,74,66,72,4
83,803,Bakari Kone,Unknown,8,25,Cote d'Ivoire,163,61,108,76,41,63,79,86,93,75,66,66,5
83,809,Pantsil,Unknown,4,25,Ghana,178,68,94,68,71,80,88,81,80,75,70,68,3
83,835,Utaka,Unknown,12,24,Nigeria,179,82,101,82,42,77,80,90,91,85,69,70,4
83,846,Oruma,Unknown,9,29,Nigeria,174,70,64,78,56,72,86,82,83,80,66,75,6
83,882,Senaya,Unknown,8,22,Togo,166,70,141,72,52,70,84,82,86,82,68,70,3
83,920,Dos Santos,Unknown,12,27,Tunisia,172,68,102,84,35,78,80,86,86,82,70,78,6
83,936,Drummond,Unknown,4,30,Costa Rica,172,66,89,69,67,82,88,83,81,72,63,62,4
83,955,Corona,Unknown,0,25,Mexico,181,82,141,45,80,78,63,70,73,54,67,65,5
83,978,Jack,Unknown,0,30,Trinidad and Tobago,190,101,141,30,76,88,56,69,66,45,67,65,3
83,999,Donovan,Unknown,11,24,United States,173,67,14,80,40,69,78,91,88,81,66,72,6
83,1013,Abbondanzieri,Unknown,0,34,Argentina,186,83,93,45,86,84,65,65,70,59,80,80,7
83,1019,Cambiasso,Unknown,5,26,Argentina,178,73,63,75,79,75,92,75,76,85,75,82,8
83,1020,Maxi Rodríguez,Unknown,8,25,Argentina,174,73,20,81,50,74,80,83,85,84,70,71,8
83,1021,Riquelme,Unknown,9,28,Argentina,182,79,84,83,52,82,77,74,73,93,73,80,8
83,1028,Cufre,Unknown,4,28,Argentina,176,76,74,63,74,80,87,80,83,72,73,72,5
83,1032,Palacio,Unknown,11,24,Argentina,175,66,70,80,40,73,83,84,83,80,65,60,2
83,1039,Cafu,Unknown,4,36,Brazil,176,75,41,76,62,77,96,85,80,80,75,89,6
83,1050,Cris,Unknown,3,29,Brazil,183,77,8,62,91,82,81,74,72,73,71,84,6
83,1158,Farfán,Unknown,10,22,Peru,180,82,8,76,44,83,83,82,84,83,60,62,4
83,1169,Solano,Unknown,8,31,Peru,173,71,88,78,59,69,91,82,82,86,70,78,7
83,1182,Zalayeta,Unknown,12,27,Uruguay,188,89,41,82,33,86,82,84,82,84,81,82,6
83,1331,Barnes,Unknown,10,23,England,180,76,141,86,40,84,78,78,76,95,76,72,6
83,1349,Petit,Unknown,5,28,France,185,79,141,78,77,75,90,82,80,83,76,80,7
83,1353,Ginola,Unknown,8,39,France,177,69,141,82,23,68,70,78,77,94,67,62,6
83,1361,Beckenbauer,Unknown,2,29,Germany,181,75,141,85,88,78,83,83,82,96,98,98,8
83,1368,Gerd Muller,Unknown,12,28,Germany,176,77,141,97,30,83,86,77,84,70,82,83,5
83,1387,Tardelli,Unknown,7,27,Italy,178,70,141,80,80,79,98,78,79,78,83,85,7
83,1398,Mancini,Unknown,11,25,Italy,179,78,141,88,52,70,75,78,75,93,86,82,7
83,1400,Zola,Unknown,11,29,Italy,168,67,141,91,46,70,80,77,83,96,83,83,8
83,1414,Rensenbrink,Unknown,12,27,Netherlands,178,76,141,86,57,74,85,90,86,85,76,82,6
83,1435,Enrique,Unknown,9,24,Argentina,172,71,141,78,55,70,92,83,85,79,77,82,6
83,1437,Valdano,Unknown,12,30,Argentina,188,84,141,87,53,86,86,80,77,83,83,93,7
83,1443,Redondo,Unknown,5,29,Argentina,186,75,141,75,80,83,87,75,73,90,83,90,7
83,1444,Almeyda,Unknown,5,26,Argentina,174,72,141,64,80,82,98,80,79,78,83,80,6
83,1447,Luque,Unknown,12,29,Argentina,177,75,141,90,33,80,81,82,80,85,73,77,5
83,1469,Rai,Unknown,9,28,Brazil,188,89,141,82,43,90,81,75,74,95,67,70,6
83,1472,Careca,Unknown,12,25,Brazil,182,76,141,93,38,80,83,85,86,84,78,78,6
83,1496,Ángel,Unknown,12,31,Colombia,184,78,19,86,35,81,82,81,85,85,66,74,7
83,1553,D. Bent,Unknown,12,22,England,180,73,48,80,34,79,81,94,87,76,66,65,4
83,1569,Essien,Unknown,7,23,Ghana,180,77,35,75,69,83,94,82,84,80,75,88,5
83,1571,Cudicini,Unknown,0,33,Italy,186,76,35,30,87,83,62,63,65,52,70,75,5
83,1575,Ballack,Unknown,9,30,Germany,189,84,35,86,56,90,84,76,75,87,83,85,7
83,1577,Howard,Unknown,0,27,United States,191,95,90,30,84,88,60,64,60,48,70,63,4
83,1582,Beattie,Unknown,12,28,England,185,73,90,85,44,86,79,80,85,79,70,78,6
83,1592,Andrew Johnson,Unknown,12,25,England,170,71,90,84,39,77,83,90,86,78,73,73,6
83,1630,Zenden,Unknown,8,30,Netherlands,172,70,44,77,71,70,76,86,86,80,73,92,6
83,1669,A. Smith,Unknown,12,25,England,178,70,33,80,57,83,86,80,82,84,83,81,6
83,1679,Yakubu,Unknown,12,23,Nigeria,183,83,3,84,32,85,82,87,85,81,69,67,5
83,1714,N'Zogbia,Unknown,8,20,France,170,65,60,68,58,66,78,83,85,84,65,63,3
83,1718,Kiely,Unknown,0,36,Ireland,185,85,26,30,82,84,63,66,68,45,75,70,4
83,1733,D. Thompson,Unknown,8,29,England,170,64,26,77,55,75,82,82,84,81,66,68,4
83,1835,Green,Unknown,0,26,England,191,93,94,30,85,83,61,66,65,61,70,71,5
83,1841,Bowyer,Unknown,7,29,England,175,62,46,73,66,74,90,83,86,78,76,82,5
83,1852,Walker,Unknown,0,33,England,180,82,21,30,82,78,65,63,68,43,84,77,4
83,1855,Kirkland,Unknown,0,25,England,190,73,1,30,85,82,63,69,70,64,75,62,4
83,1860,Henri Camara,Unknown,12,29,Senegal,176,67,1,80,45,73,82,95,94,82,68,63,4
83,1861,Heskey,Unknown,12,28,England,188,88,1,83,56,88,84,85,83,81,72,80,7
83,1872,Cool,Unknown,0,34,France,183,80,10,30,83,81,65,65,70,62,70,71,5
83,1939,Itandje,Unknown,0,23,France,193,88,109,30,79,85,62,75,70,55,69,65,4
83,2048,Roma,Unknown,0,32,Italy,192,87,31,30,88,86,60,65,71,55,72,72,6
83,2053,Di Vaio,Unknown,12,30,Italy,178,76,31,85,36,74,85,83,89,83,79,73,6
83,2131,Yépes,Unknown,3,30,Colombia,186,83,61,59,90,82,83,78,74,78,80,80,6
83,2143,M'Bami,Unknown,7,24,Cameroon,172,67,64,70,65,79,85,81,82,85,67,71,5
83,2174,Janot,Unknown,0,29,France,176,75,43,35,80,84,60,68,72,44,66,73,4
83,2221,Richert,Unknown,0,32,France,182,80,134,30,85,81,64,63,66,51,70,72,5
83,2319,Adani,Unknown,3,32,Italy,183,73,65,62,82,81,82,73,67,73,72,78,6
83,2357,Vieri,Unknown,12,33,Italy,185,82,74,88,35,90,74,80,78,82,67,71,5
83,2365,Mauro Esposito,Unknown,10,27,Italy,172,70,126,80,47,69,80,85,86,80,72,76,6
83,2377,Langella,Unknown,12,29,Italy,184,81,126,78,40,80,83,87,83,77,73,77,5
83,2399,Sicignano,Unknown,0,32,Italy,188,82,87,35,82,81,60,68,76,52,80,77,4
83,2409,Pellissier,Unknown,11,26,Italy,176,75,87,80,40,68,86,88,87,76,79,70,5
83,2467,Iván Córdoba,Unknown,3,30,Colombia,173,70,63,62,84,78,86,90,96,75,78,80,5
83,2480,César,Unknown,8,32,Brazil,181,71,81,80,50,72,78,85,83,86,69,72,6
83,2487,Rocchi,Unknown,12,29,Italy,177,71,80,84,48,77,86,83,85,81,81,84,7
83,2494,Manfredini,Unknown,8,31,Cote d'Ivoire,180,73,80,75,53,74,82,84,86,83,66,71,5
83,2504,Cesar Prates,Unknown,6,31,Brazil,174,71,81,76,60,74,88,85,80,77,66,65,5
83,2576,Brienza,Unknown,11,27,Italy,171,70,82,76,46,77,85,81,85,80,72,68,4
83,2578,Bucci,Unknown,0,37,Italy,180,77,99,30,85,77,56,65,66,50,75,70,5
83,2601,Pelizzoli,Unknown,0,25,Italy,197,83,120,30,82,89,63,68,70,49,68,70,4
83,2631,David Pizarro,Unknown,7,27,Chile,168,66,79,78,58,74,82,77,77,88,73,83,7
83,2674,Chiesa,Unknown,11,35,Italy,176,70,95,86,39,74,83,82,83,84,83,77,7
83,2691,Lazetic,Unknown,8,28,Serbia and Montenegro,178,72,83,75,66,73,86,84,86,84,72,72,6
83,2695,Taibi,Unknown,0,36,Italy,190,82,83,45,84,85,62,67,69,54,82,78,5
83,3019,Bouaouzan,Unknown,10,22,Netherlands,175,72,112,73,41,68,78,84,91,82,63,60,4
83,3045,Terol,Unknown,0,26,Netherlands,193,93,112,30,82,88,63,66,68,45,73,65,4
83,3047,Schut,Unknown,3,25,Netherlands,192,94,17,62,76,89,82,77,73,75,66,72,4
83,3072,Hersi,Unknown,8,24,Netherlands,173,64,16,70,53,67,85,82,87,83,62,70,5
83,3092,Peersman,Unknown,0,27,Belgium,189,76,73,30,82,82,65,68,70,50,70,70,4
83,3157,Rafael Sobis,Unknown,11,21,Brazil,172,73,67,76,40,74,83,82,84,80,66,66,6
83,3158,Robert,Unknown,12,25,Brazil,184,79,67,78,40,81,82,82,81,82,70,75,5
83,3159,Contreras,Unknown,0,34,Spain,180,78,67,30,84,80,60,67,72,50,69,74,5
83,3178,Gustavo Lopez,Unknown,8,33,Argentina,174,73,92,80,44,72,75,80,84,88,66,72,5
83,3182,Esteban,Unknown,0,31,Spain,179,75,92,30,83,85,63,62,66,58,72,68,5
83,3198,Sergio Gonzalez,Unknown,5,29,Spain,182,77,119,76,74,77,87,80,79,81,78,81,7
83,3227,Luis García,Unknown,11,25,Spain,180,68,105,83,44,74,82,84,85,84,74,75,6
83,3336,Galletti,Unknown,10,26,Argentina,175,75,20,81,49,75,81,84,86,80,73,73,6
83,3337,Agüero,Unknown,12,18,Argentina,172,74,20,76,30,75,80,86,93,80,55,65,4
83,3457,Jesúli,Unknown,8,28,Spain,178,68,47,78,56,70,81,82,85,85,67,69,5
83,3473,Regueiro,Unknown,8,28,Uruguay,182,72,39,78,57,71,82,83,84,83,70,69,5
83,3596,Schweinsteiger,Unknown,9,22,Germany,181,77,100,78,52,80,82,78,80,86,71,75,6
83,3641,Victor,Unknown,8,30,Spain,183,77,32,81,60,73,80,82,86,83,70,79,6
83,3655,Legrottaglie,Unknown,3,30,Italy,185,73,41,60,82,86,81,72,70,76,68,73,5
83,3690,Rui Costa,Unknown,9,34,Portugal,180,74,103,82,59,77,83,74,77,91,68,86,8
83,3705,Vítor Baía,Unknown,0,37,Portugal,184,78,33,30,88,79,60,63,72,54,78,80,6
83,3706,Bosingwa,Unknown,4,24,Portugal,183,75,91,70,60,78,81,86,83,78,65,68,5
83,3722,Lisandro Lopez,Unknown,12,23,Argentina,175,72,91,80,40,83,86,83,85,77,70,66,4
83,3807,Runje,Unknown,0,30,Croatia,185,85,104,30,83,86,65,73,73,63,71,59,5
83,3836,Edu Dracena,Unknown,3,25,Brazil,187,80,96,53,81,84,80,71,70,70,62,76,4
83,3875,Kleber,Unknown,11,23,Brazil,173,72,85,77,28,73,86,80,86,78,64,66,4
83,3881,Chernat,Unknown,9,26,Romania,168,63,85,76,44,65,80,82,85,83,69,67,5
83,3913,Gallardo,Unknown,9,30,Argentina,165,68,36,85,44,73,79,78,81,87,68,80,6
83,3926,Ortega,Unknown,9,32,Argentina,170,67,62,80,35,70,71,75,82,85,65,60,5
83,3927,Molina,Unknown,0,36,Spain,185,89,75,30,85,82,62,67,71,57,75,84,4
83,4149,Tremmel,Unknown,0,27,Germany,190,86,140,30,81,84,60,55,60,51,72,70,5
83,4218,Wächter,Unknown,0,28,Germany,189,86,13,30,81,80,65,65,66,44,68,68,4
83,4302,Babbel,Unknown,3,34,Germany,191,87,49,63,84,85,80,74,73,73,80,80,5
83,4306,Hilbert,Unknown,8,21,Germany,182,72,49,74,54,78,78,84,91,80,70,70,5
83,4353,Diego,Unknown,9,20,Brazil,173,73,8,78,51,73,82,76,83,87,63,75,4
83,4370,Hofland,Unknown,3,27,Netherlands,185,86,7,58,82,90,80,75,72,74,72,62,5
83,4510,Bremner,Unknown,7,32,Scotland,166,63,141,75,77,71,87,72,71,88,92,85,7
83,4511,Hässler,Unknown,9,26,Germany,166,65,141,84,45,81,90,75,81,86,72,74,5
83,4518,Campos,Unknown,0,28,Mexico,175,70,141,65,87,72,60,80,80,78,72,72,4
83,4519,Mark Hughes,Unknown,12,27,Wales,179,83,141,88,46,82,81,81,78,88,77,78,6
83,4521,Vonlanthen,Unknown,11,20,Switzerland,175,72,84,75,40,72,76,87,91,79,63,62,4
83,4531,Shearer,Unknown,12,36,England,183,79,141,92,42,90,74,74,78,77,95,88,8
83,4544,Djalminha,Unknown,9,29,Brazil,176,75,141,82,35,74,76,78,75,93,62,60,3
83,4557,Marc Vivien Foe,Unknown,5,28,Cameroon,190,84,141,74,74,88,84,76,76,82,70,75,6
83,4743,Gambino,Unknown,8,18,Italy,172,61,141,85,47,64,77,90,87,65,81,73,5
83,32939,Owusu Abeyie,Unknown,8,20,Netherlands,180,69,2,71,38,80,76,83,82,85,63,63,4
83,32946,Bystrov,Unknown,8,22,Russia,173,65,2,74,44,71,81,84,83,84,68,67,4
82,1,Macho,Unknown,0,29,Austria,193,83,141,30,83,83,63,67,62,52,82,70,5
82,13,Payer,Unknown,0,27,Austria,184,84,141,30,78,83,56,65,67,47,73,66,4
82,44,Mbo Mpenza,Unknown,12,29,Belgium,176,72,6,78,40,72,83,88,85,83,70,70,4
82,70,Pletikosa,Unknown,0,27,Croatia,193,83,21,30,84,82,56,67,70,52,73,70,5
82,72,R. Kovac,Unknown,3,32,Croatia,182,78,141,61,90,83,81,77,71,73,80,87,6
82,95,Ujfalusi,Unknown,3,28,Czech Republic,185,76,37,59,80,81,86,75,72,69,74,79,4
82,104,Blazek,Unknown,0,33,Czech Republic,188,88,141,30,85,86,62,66,68,46,70,75,5
82,105,Kinsky,Unknown,0,31,Czech Republic,187,83,141,40,78,81,61,66,68,52,70,69,5
82,122,Poulsen,Unknown,5,26,Denmark,182,79,47,70,75,83,83,78,75,81,75,76,7
82,125,C. Jensen,Unknown,9,29,Denmark,179,90,45,77,60,77,84,78,75,85,75,84,6
